,text,created_at
1664,"@cero_t 介入自体は稀にしか行われないけど、日銀が堂々とこう言っているわけで「円安の方が嬉しいな」という市場へのプレッシャーは常にあるよね。というか日本の当局がわざわざ円高に誘導しようとしているのを見たことがない気がする
https://t.co/YIUPwzFIZ2",2021-08-26 14:04:11+00:00
1665,"RT @souyakuchan: ワクチン接種後 抗体価セルフモニタリング定例報告。(n = 1)

ある程度サンプル数を集めた抗体価フォローアップ調査結果がここ最近いくつか報告されて来ているが、それらと概ね傾向は一致する典型的な減衰カーブ。

免疫記憶によって守られ続けてはい…",2021-08-26 13:34:27+00:00
1666,@Psychs おっしゃる通りで、日本の輸出製品の多くが付加価値が低いのでコモディティ化してしまい、結果として価格競争で戦う（為替を円安に誘導＆人件費含むコストを抑制）ことになっているのだと思います。高付加価値製品もないわけではないですが、多くない印象です,2021-08-26 13:34:01+00:00
1667,9億円ってその辺の大企業がTVCMを1-2ヶ月打つのに費やす広告予算ぐらいでしかないんだけど、これは次世代半導体研究しましょうっていう政府広報TVCMを1-2ヶ月流しておしまいって意味ですかね https://t.co/OH5tZmUzKa,2021-08-26 12:36:39+00:00
1668,そして伝統的に日本では円高は嫌がられますし（輸出に悪影響が出るため）。為替介入も基本的には円安にする方向で行われているイメージ。素人なので認識が誤っている可能性がありますが,2021-08-26 12:34:06+00:00
1669,これは完全に正しいんですが、逆に海外にモノを輸出する側にとっては物価が安い方が儲けがでかい（※経営者にとっては）んですよね。多分それが日本の（従業員の）給料も物価も安い理由の一つなのでしょう https://t.co/7khUcgIeAK,2021-08-26 12:28:21+00:00
1670,@sawawww Totally agree,2021-08-26 12:21:51+00:00
1671,@sawawww いやもしかしたら四桁から四桁もあり得るじゃないですか（震え声,2021-08-26 12:18:49+00:00
1672,@sawawww (　д)　ﾟ　ﾟ,2021-08-26 12:12:25+00:00
1673,@sawawww 600万から1200万だと2倍ですね,2021-08-26 10:59:10+00:00
1674,RT @ReutersJapan: ファイザー製ワクチン、追加接種で抗体3倍超に　米で正式承認申請へ https://t.co/q526Aeww1h,2021-08-26 10:52:49+00:00
1675,@sawawww 最低でも桁変わることが大半ですし,2021-08-26 10:51:04+00:00
1676,RT @nishiurah: ご覧下さい　　西浦博教授が考える「ワクチン接種が進む日本」でこれから先に見込まれる“展開” @gendai_biz https://t.co/q1ZylGniRA #現代ビジネス,2021-08-26 10:45:49+00:00
1677,@Cur4E7Iox5S0mOR あとA傘下のいわゆるX系列はそこ勤務と名乗るのが普通でな、完成度の低いネタであるな,2021-08-26 10:38:26+00:00
1678,@Cur4E7Iox5S0mOR A勤務の人数なんてMTVに行っても指折って数えた方が早いくらいしかいないんだがネタとして大丈夫か,2021-08-26 10:36:17+00:00
1679,@sawawww そんな立派なこと考えてる時点で十分過ぎるくらいユーザーファーストですね,2021-08-26 10:07:49+00:00
1680,だからビジネスをしていてもそういう日本企業はこぞって「売り付けたいものを売る」。何故か「ユーザーが欲しいものを売る」ではなく,2021-08-26 00:13:50+00:00
1681,よく分からないんだけど、問題を起こす日本企業を色々見ている限りではそういう日本企業にとっては何事も「カンパニーファースト（自社ファースト）」と映るんだよね。何故か分からないけど「ユーザーファースト（顧客ファースト）」ではないという。内向きの論理が外向きの論理に優先する的な,2021-08-26 00:12:39+00:00
1682,RT @Unexplained: Cat greetings are just incredible 😂🐈 https://t.co/5MvGODDEoO,2021-08-25 23:55:57+00:00
1683,"まぁ自分も自らポスドク山月記やってるわけですが
https://t.co/UUe6VPJtPr",2021-08-25 22:51:37+00:00
1684,RT @ak_tch: 知り合いから「Amazonにヘンなレビューが出てるよ」といわれて見てみたら…。私は『週刊新潮』にいたことはなく、ここに書いてある経歴はすべてデタラメです。こんなウソを書いてなにが面白いんだろう。 https://t.co/pBrowlPgBl,2021-08-25 22:25:38+00:00
1685,@pabroff_freeze 静かにしろ,2021-08-25 22:08:35+00:00
1686,"RT @reki224p: 1,000万寄付するHIKAKIN、ぜんぜん非課金じゃないし、課金に改名すべき",2021-08-25 22:03:12+00:00
1687,"RT @helmetti: コカ・コーラボトラーズジャパンの私の事例がやっとキタ！！！GCP Vertex AI AutoMLをPoCを超えてエンプラ規模で短期間で実戦投入したお話です！もうAutoMLは実用段階です！よく取材頂けたのでご一読を！ #gcpja
https://…",2021-08-25 21:57:12+00:00
1688,RT @massi3112: 日本に来て1番大きな変化の巻 https://t.co/REsPdO8Y51,2021-08-25 21:44:50+00:00
1689,ワクチン有効化完了してもどこかに繰り出せるわけでもないので、家でベルエポックを味わうの図 https://t.co/GIBUCHlzoA,2021-08-25 21:37:54+00:00
1690,@Ogalisa それが一番ですね〜,2021-08-25 21:36:38+00:00
1691,@Cur4E7Iox5S0mOR 残念ながら事実である、一マス戻る,2021-08-25 19:56:13+00:00
1692,RT @angelcrown: 震災の時の「ぽぽぽぽーん」と同じくらいの頻度で、ワクチン済んでもマスクしろの啓蒙CMを流して欲しい。ノーマスクマンエンカウント率が上がっている,2021-08-25 19:29:57+00:00
1693,東京都の医療リソースの残り容量に関する各指標は画像の通り。都の7119発熱相談と陽性率は減少傾向（特に陽性率は検査数が増えても下がり始めている）、東京ルール適用件数は再増加傾向。これから重症者数はまだ増える可能性がある。全国レベル… https://t.co/8AWRIOhpWw,2021-08-25 18:04:50+00:00
1694,2020年11月1日以降の年代別推移。全年齢層で増加の鈍化・ピークアウトの兆候が見え始めている https://t.co/PtpF1dQ00j,2021-08-25 18:04:48+00:00
1695,"本日の東京都の報告数は4228名、二階差分トレンドの直近3日間の推定値は4370, 4270, 4160、7日周期成分の推定値は593, 501, 316, -39.6, -1400, -57.2, 77.5、直近3日間の「加速度… https://t.co/YJIQur1xX1",2021-08-25 18:04:47+00:00
1696,"本日発表の東京都の死亡報。11名中30-50代が4名。確定診断日が7/30-8/23で死亡日が8/15-23と全て第五波に入ってからの患者
https://t.co/hi6CDUI1Vm https://t.co/Ne8K9PeF2s",2021-08-25 17:57:11+00:00
1697,完全匿名でほぼ何でも書き込める上に著者から苦情を入れても悪質なレビューが削除されることはまずないし、個人的には「往年の2chの代用品」だとみなしている / ネット中傷やデマ対策の“盲点”、Amazonレビューが温床に。識者から「透… https://t.co/gXtlUTBytx,2021-08-25 16:14:14+00:00
1698,@data_analyst_ @wndrm4478 現状だと「結果論として再現性が高いもの」だけが生き残っているということなんでしょうね。でもそれでは合理性がないわけで、なればこそ「仕組みとして再現性が高くなるようにする」ことを目指していくべきなのだと思ってます。,2021-08-25 16:03:03+00:00
1699,@data_analyst_ @wndrm4478 本質的にはそういうことになると思います。いずれにせよ、データとモデルだけで確実に再現性を保証できるわけではないので、ドメイン知識と交差検証（検証実験）とを組み合わせて再現性の高いアウトプットを選ぶ、というのが最適解かと。,2021-08-25 15:54:21+00:00
1700,"@data_analyst_ 現状1-3社ぐらいですが出しているところはありますね（これは人材業者仲介の求人広告）
https://t.co/hqZkQtT9VU",2021-08-25 15:52:39+00:00
1701,@data_analyst_ @wndrm4478 端的に言えば「非線形モデルの場合は関連性に基づく予測（推論）とモデルに基づく直接の予測とは異なる可能性がある」ということですね。ただし線形モデルだから両者が一致するとは限りませんが。,2021-08-25 15:50:38+00:00
1702,勿論、この数字は該当する人たちがどれだけ感染防止対策をしていたか（していなかったか）に依存して上下動するので、単なる期待値に過ぎない,2021-08-25 15:48:41+00:00
1703,@data_analyst_ @wndrm4478 「非線型モデルの場合は単純な関係性ではない」、つまり例えばある説明変数がSHAPの結果から「プラスの効果がありそうだ」となったとしても、その変数を増やしたところで目的変数が比例して増えるとは限らない、ということですね。,2021-08-25 15:45:28+00:00
1704,@data_analyst_ @wndrm4478 線形モデルのように説明変数が目的変数に及ぼす関係が線形な場合は単純ですが、NN含む非線型モデルだと（仮にSHAPなどの手法で無理やり関連性を出したとしても）そうはならないはずです。,2021-08-25 15:41:13+00:00
1705,"@cero_t まぁ、後は期待値より多くなるか少なくて済むかの差かなと
https://t.co/jH8UQQwO6v",2021-08-25 15:39:41+00:00
1706,8/17-23の東京都の10万人当たりの新型コロナ陽性者数はおよそ236人だった。この場合、6割が東京から移動してきて参加したとされる3万人のイベントにおける陽性者数の期待値は、東京から移動してきた人たちだけでも42.5人ぐらいに… https://t.co/7CzydSRkgG,2021-08-25 15:38:48+00:00
1707,@cero_t デルタ株になって3-4日間に短くなったんだよね,2021-08-25 15:37:07+00:00
1708,RT @MIBkai: そりゃ通常医療ですら緊急搬送を元々断られたりなんだりで逼迫してたんだから、緊急時になれば瞬く間に崩壊するに決まってるだろ。予算を削る、病床を削る。ってのはそういう事で『無駄を削る』っていうのは『緊急時の予備をなくす』ってだけの話でしょ。,2021-08-25 15:13:09+00:00
1709,50000,2021-08-25 14:49:07+00:00
1710,ちなみに「頭が良いと思われたい」系の優越意識の持ち主は多かれ少なかれ誰でもおかしい御仁が多いという印象で、困ったことにこの社会にはそういう人々を食い物にする格好の空間がそこかしこにあったりする,2021-08-25 14:47:55+00:00
1711,「無題」ポスドク山月記って「幼い頃から巨大に膨れ上がっていった歪んだ優越意識」と「歳を経るにつれて萎縮していく現実の自己」との乖離に耐えられなくなったアラフォーの典型例なんだよね。「頭が良いと思われたい」みたいな無駄に普遍性の高い… https://t.co/ZX3MlJImjk,2021-08-25 14:44:18+00:00
